pid,category,kld
1211.0889,LG,4.646649642993282
1703.06683,LG,5.473100233369996
1606.00868,LG,5.837782947911811
1703.04211,RO,4.9053458712213205
1806.00206,HC,5.532246971634627
1808.08545,CV,7.2453190410698
1907.00692,AI,5.166102079812341
1802.00056,PF,1.5206484319240707
cs0110039,CC,5.033459362023591
1902.01088,DS,6.9350048753017965
0901.2207,IT,7.188520020116152
1801.06333,IT,7.51683995823034
1407.2535,CY,4.332174692430188
1501.00153,IT,5.688441165494724
1204.0562,IT,3.5615634908748244
1811.07901,AI,6.6817552611864635
1801.01102,CL,4.491284486198806
1203.1034,MS,4.712205401509114
1603.06289,CR,4.67849429680131
1508.01115,CC,5.229486388795698
1803.10154,LO,4.469619357965907
1905.09341,GT,6.159151767923961
cs0505075,DS,4.425933959269023
cs0312012,DC,5.051698278633413
1511.01726,CV,4.808803270618607
1708.03446,CL,5.3815806117072835
1902.03283,LG,5.224112921507388
1405.7421,RO,3.937683460690802
1707.07998,CV,6.800905803398379
0904.3060,DB,6.766392045249114
1808.09199,SE,4.882707315997711
1209.5608,DM,6.3968120910806165
0807.0462,DM,6.433579555161342
1306.2801,NE,3.2586150506654175
1211.5221,NI,2.809680241772393
1311.3772,SY,5.6487536638282
1504.03875,OS,5.091214194826498
1906.11661,CV,6.71965886020595
1011.5274,IT,4.934587052020106
1411.6993,IT,7.18441792370678
1712.03404,IR,5.033176701372461
1601.07576,CV,4.410329582501246
1606.07711,CL,4.980794820885588
1504.06534,LO,6.921130319531037
1803.05434,HC,3.8755061655210032
1903.00712,LO,5.199915263389571
1711.09667,LG,4.738238993757393
0709.0965,NI,6.040312588597266
1907.03483,SE,4.2477748713129335
1211.6636,SI,6.331607031508888
1404.4761,IT,5.66032104794961
1708.04081,GT,4.9778435439829885
1905.09865,LG,4.360718770097994
cs0006046,DS,6.663443396252672
1308.3810,DM,6.8071975939163405
1803.00474,NI,6.685659405889115
1711.02782,AI,4.164100247867452
1312.5378,AI,6.370937749396161
1501.02480,GT,7.243965333694097
cmp-lg9409008,CL,2.5879902912882025
1008.4705,SI,5.575971118706039
1501.05790,CV,3.2612286574713547
1007.5475,DS,5.617096845705421
1404.1009,CY,5.239793137144354
1107.5108,SY,5.4111404364409585
1207.1345,IT,7.622166876575259
1709.03660,RO,6.485354684191757
1602.08465,CV,6.86930853795162
1711.07059,GT,5.010281544390495
1809.02958,RO,5.192944976363761
1403.0315,CV,4.562851984528749
1810.00803,LG,5.510194433012703
1508.02681,LG,4.501813898780801
0708.0522,NI,5.695003833361391
1811.07987,CV,4.68722106214581
1806.09421,IT,5.687577926347069
1904.01282,DM,7.554320768654218
1804.05042,CV,4.785596382984563
1602.03822,LG,5.578879742374726
1609.04859,SI,4.824258476076853
1808.07220,AI,3.376608775686227
1609.07082,CV,6.388355439923238
0804.2288,CC,4.594132406203767
1005.0089,AI,4.712672606892281
1705.07210,LG,5.096612218887558
0803.0265,IT,7.571623849757028
1004.4548,SC,5.660497769685796
1303.2048,IT,6.258199830277333
0906.1618,IT,6.756820110480743
1805.09065,DM,6.325958097462273
cs0411006,IT,5.8014295582157835
1604.00635,IT,5.43217127880152
1404.2081,IT,7.632144644331371
1906.04862,CR,6.620822315511962
1706.04306,CV,3.720026258302178
1308.3258,DM,6.946111753744764
1610.04002,SI,4.588202173370271
1810.00599,CV,3.4999303813802354
1706.05765,CL,3.813784957475995
1702.04939,SY,6.336309803613106
1902.05613,CR,7.416982333545602
1702.05779,SY,4.2806530106306155
1006.4046,IT,4.612151410933414
1905.10540,NE,4.732005196183759
1803.02586,SY,5.321531177563703
1510.08636,IT,7.8283924464101355
1707.07182,CL,6.23181223014196
0910.3301,AI,3.7238429442358187
1212.4210,IT,6.468745112990507
1803.09420,CV,6.101934786944295
1307.8199,IT,4.686480140662532
1607.05108,NE,7.9933425374443585
1501.03566,IT,4.298127690724432
1709.02679,NE,7.780968347224908
1811.10787,CV,5.744203875627471
1610.02891,AI,6.084657783887155
1505.06702,CV,7.656613111429023
1103.2596,SI,5.965457822477479
1310.6008,CC,5.621924541274442
1907.00220,RO,7.77385048802139
1307.5641,RO,6.039468212789865
1810.11542,GT,6.104928353154509
1605.05365,NE,5.09162446842114
1803.05215,CV,4.082119343603696
1904.10180,CV,4.059578358476492
1606.03144,NE,6.555332538504279
1809.08617,CV,5.34334720055506
1606.06266,CV,3.102248153716895
1511.07488,IT,6.1802497079236565
1412.7210,LG,3.4750267309213183
1803.11405,CV,4.121727541139302
0908.2277,IT,6.565656329458704
0709.1166,DB,4.223290807258159
0907.2393,SI,5.618900637185222
1404.0695,NE,5.61259232803019
1012.1358,SI,5.6962065395656305
1812.09658,LG,4.738544224421305
1501.04200,IT,7.99175859823566
1503.07276,IT,3.326014085394269
cs0005002,PL,5.8878152068231415
1905.02682,SC,4.944196946945924
0902.3818,DM,5.454456820386042
1309.5134,OH,5.995739471121296
0909.0844,LG,3.3726567776573986
1301.1195,CR,5.30775800136271
1901.05101,AI,3.612944573916158
1602.00193,CY,5.436986933391869
1509.07308,CL,4.5616277316114395
1808.08518,CL,4.881271749837137
1903.04197,CV,5.70551571416484
1012.4874,DC,5.1207451203677845
1711.06061,CL,5.596058052318837
1710.06587,IT,6.417645702933851
1812.06932,LG,4.386076193780778
0911.3492,CC,6.947171540430241
1706.07523,IT,7.061696579368041
1708.06650,IT,6.673456644696271
1710.06570,LG,5.541165651286021
1901.07667,AI,4.174882238599175
1904.02144,CR,5.983044567670171
1704.06440,LG,4.38109335454814
1807.01341,DC,4.7736726635964635
1805.06981,DL,4.24932410505437
0809.4194,NI,5.221854388765606
1601.05744,AI,3.032757144226448
1809.01588,LG,4.431494035759776
1312.5783,CV,5.111371081166069
1707.04621,IT,6.037284927837399
1810.07280,DL,5.696814202656283
1503.01626,CV,3.0821380343126923
1902.01613,LG,4.3181744156719875
0903.4875,SE,5.498971022600605
1712.08315,CV,4.7118590587623475
1207.3438,LG,4.71575697015038
1808.10531,SC,5.462007341175578
1603.05350,CL,6.770911054768156
1906.05781,ET,4.331891307837059
1810.11347,LG,3.775243581694466
1501.04854,DC,6.795115397304366
1603.08753,GR,6.227206606435738
1608.00806,IT,7.133256726691452
1906.03777,IT,4.746594869728018
1610.09112,MA,4.0761341771987505
1903.02589,MA,5.3430334715396794
1807.03776,CV,5.496390529286562
1803.08635,NE,4.712282131351326
1604.00110,SI,6.318864847794807
1404.6731,FL,5.699403239833
1406.2710,LG,4.644247435368598
0811.2519,DL,4.097493453416269
1310.0371,SY,5.038118206033262
1703.02639,NI,5.2579473850906835
1407.1593,NA,7.696228666893369
1801.01108,NI,7.187456413369677
1709.06683,LG,5.31544506689615
1408.0517,DB,3.8717071452584926
1401.2038,MA,5.211962766728915
1811.10810,IR,6.291943970931066
1503.04500,NA,6.821182413031739
0811.0310,HC,5.501681067757378
1012.2547,DS,6.613942919921849
1201.6421,DS,5.507811375968299
1311.6948,DL,4.391669822902525
1608.06658,IT,5.19050354966063
1202.6548,LG,4.975774260668014
1203.2676,SY,7.2405799057703355
1805.09979,AI,4.245063847247724
1907.10175,LO,5.723705119749098
1708.02813,CV,8.554685748932377
1508.05430,ET,2.5258048229219057
1906.04881,LG,2.656819681833496
1905.06843,SY,5.938325732582067
0907.4803,CY,4.029945109311102
1803.00697,LO,6.161300973944691
1311.6063,CL,3.876310086780659
1008.0170,CL,4.467545042310096
0712.1167,DC,3.798321146978567
1904.12101,CV,6.106084599049782
1803.10552,SY,4.034522278836402
1902.01286,CR,5.7282724365684565
1902.09539,LO,6.76816640058962
1307.0276,RO,5.9480138442861294
0902.4177,IT,6.103552040510415
1505.00521,LG,4.597735344495045
1704.01785,AI,5.069601230837684
1904.00168,CV,8.42697563910676
0810.0567,IT,7.1849444462477265
1809.04578,CY,3.1687413676128178
1209.1003,MS,6.837001237672469
1101.4430,PL,7.7418443078781305
1810.06619,CL,2.4514649926895467
1207.6380,CR,5.163682200170052
1506.06296,IT,6.376005262756314
1305.6364,SI,3.887571230185734
1509.04887,CV,5.212050435953225
1705.07661,LG,6.393153029321912
cs0209019,AI,6.933961870328332
1102.3225,IT,5.084410324516923
1204.5249,GT,5.693893716401938
1906.01536,CV,6.109932943339263
1111.4747,SE,5.05255663456
1705.00763,IT,6.334006817921767
1209.0814,SY,6.050424436876506
1006.3651,CC,4.532135325618771
1603.09436,SI,6.350531396008405
1612.05997,CR,5.407766981201202
1811.09381,HC,7.351513414965615
1903.01148,IT,6.545867703658352
1710.07428,NA,5.812610263658107
1806.07731,CL,4.951402553785521
1907.07328,CL,7.237795445349539
1404.0088,OS,5.168031609110645
1807.03001,NE,4.111295074386647
1008.4221,IT,7.545700350447984
1101.4075,IT,5.16934017165039
1509.00940,NI,6.127089943477596
1806.08681,CC,5.509021800191812
1702.07265,IT,6.834011843629868
1211.0834,IT,4.837249394646249
1512.00524,CR,2.6408000419357123
1903.00841,CR,6.903565246385091
1809.00961,CV,5.451536607569489
1802.10338,NI,5.5417922996099405
1712.00656,LG,5.614998991319203
1504.06395,NI,4.08407576441836
1501.04044,SY,5.169955652986635
1608.04154,IT,5.38697507266196
1403.6774,CV,4.092837986909207
1610.09051,CG,6.920294125796848
1302.3971,IT,6.098089834772517
1710.08315,PF,5.818943620106215
1206.1358,NI,5.378272693262423
1302.2552,LG,4.887701425270152
1107.0634,DS,5.709200993052109
1806.03075,CR,6.94099922353217
1311.6360,IT,6.68518496551038
1210.7919,DS,6.0557742162483175
1407.2147,SI,6.129449524584037
1408.5265,AI,3.664297525018232
1903.09941,LG,6.009362833563713
1704.05678,CV,4.122352381809825
1406.4454,DS,7.6909645942337885
1902.07104,LG,5.494482886948734
1307.4046,CR,4.070333407486401
1211.2081,GT,4.464052360774745
1602.01458,IT,6.813805307091851
1605.02892,CV,4.975426313836119
1810.05764,AI,1.9911893306236295
1104.2964,GT,6.092812468754549
1806.02512,LG,5.792483751369123
1406.0641,LO,6.49500766089909
1906.01514,CL,4.054109352947934
1805.05278,DC,5.822667068965354
0710.1325,IT,4.302608089885966
1702.06099,DS,5.540186899036803
0906.1399,CC,4.617107717274324
1806.11476,CR,5.085404777542399
physics0609217,OH,6.543190889839436
1310.6481,SY,6.886496643794132
1803.05600,NI,6.667497644884195
1209.5152,PL,6.411424330367977
1510.03730,CR,3.5685446901555573
1811.12589,AI,3.5860632476267083
1307.0794,NI,6.197248096069901
1802.01445,CV,4.491129456022759
1809.11034,GT,5.6649599498285825
1907.04988,CV,6.066591523012092
1806.05884,CR,5.681976900877816
cs0207025,AI,7.035315067943521
1005.2405,GT,6.661574204096084
1705.02893,CV,3.5424084395983337
1905.00961,MA,5.834632345566968
1311.6868,SI,5.425211247217668
1906.03737,SI,4.677410425125777
1711.11443,CY,3.7858031767154356
1608.04426,NE,2.1225140811910572
1709.00627,RO,6.051536000305952
1609.03484,SE,6.279855324639926
1308.3946,IT,6.517982623715028
1709.05833,CV,5.751011185789073
1705.04536,NE,4.954921476557689
1710.09593,DC,5.103319021349757
cs9809003,LO,5.38173017760664
1708.08694,LG,2.008055223394465
1712.09783,CL,5.920156772058158
1803.10336,CV,3.9836973503181503
1805.11452,LG,4.638107358104146
1504.00766,DS,6.532146256961439
1702.03235,SI,4.349837503919563
1902.06450,SD,6.976788649616066
1406.4291,DC,4.670439041694444
1612.02540,OH,6.267729320233171
1412.1790,HC,3.9092217564102762
1312.2063,DB,4.709386751700095
1012.5071,IT,6.5772956296948735
1707.06132,NE,3.8171092851120783
cs0608090,CG,5.8049466334290125
1509.08240,DS,8.25755200500822
1809.08523,SI,3.9816420368591676
1702.05853,IT,7.728000620141676
1006.5445,IT,6.527357865654411
1806.03953,LG,4.729225775602457
1711.10301,PL,6.014561869831774
1807.02795,LG,4.614541700472553
1507.02628,CL,5.733912145972992
1410.0123,LG,5.012206356710501
1801.10095,IR,7.042545282296269
1711.07693,LG,5.366147277706766
cs0409046,LO,3.9149684569504832
1604.06720,CV,2.693317052340836
1510.03399,GT,4.793284077496464
1711.08506,CV,3.649744287964522
1708.08133,AI,5.257241495361946
1805.10271,CL,7.345725441753986
1905.05258,NI,6.979145132277354
1609.08137,IT,5.447807740922799
1904.06689,LG,6.191860860355025
1407.5366,IT,5.855452123033027
1802.00476,IT,6.216109959677518
1808.10826,DS,4.032164045262145
1712.01643,AI,5.763044093700135
1212.3789,NA,7.659460141267768
1509.06290,IT,6.618557734920281
1401.2692,IT,7.586380435806768
1905.06586,LG,5.539881612087308
0912.5426,DB,6.118792978858565
1611.02419,SI,4.202792467097398
1605.09553,CL,7.518791829409402
1612.08882,MM,4.212766932567665
1009.3702,LG,5.123979951221057
1610.00857,IT,6.387190012185853
1508.04395,CL,3.494148774563428
1805.07780,CV,4.527572626924446
1707.03946,CV,3.1684188967237072
1803.07066,CV,3.335056218465346
1402.6712,OH,4.137483717510943
1907.10360,RO,4.779300494801992
1412.5968,LG,5.477973377934865
1607.01456,DM,5.680137557192174
1511.04171,SY,5.29781241165319
1805.10559,LG,6.574082978510098
1610.02465,SY,6.217500971974512
1208.3124,CG,3.90300214335131
1710.03755,HC,4.75467162083984
1907.06051,LG,4.775165672117957
1805.08415,CL,6.108905230374042
1810.13259,LG,5.059222641978843
1404.3152,IT,4.617561336518848
1806.07640,SI,5.083001801359585
1507.00500,LG,3.4891249971872407
1707.02244,CV,7.5784535896597784
1807.00129,SD,7.179807246332302
1703.05123,CL,3.777798355067404
1903.08690,LG,5.909479181691048
1610.04312,GT,6.458780738230316
0904.1296,DM,8.802387403771165
1511.04472,CV,3.8020554522668832
1903.08531,SE,5.451531864173505
1810.12092,DC,7.603919658861412
1106.3579,DC,6.351166562875507
1811.08846,LO,5.5558653086177445
1709.07599,GR,4.761666174389634
1705.05006,IT,6.858818824881196
1706.09395,LG,6.146508030999226
1702.03483,IT,7.038023612185872
1203.0076,CV,6.173295363843936
1108.5567,AI,5.719255989851497
1410.4262,SY,4.097145828530435
1611.03328,SI,5.37891834043625
0711.3629,IT,7.2152747166341245
1307.0417,LO,5.770644373748407
1401.0001,GT,4.429911528320604
1403.5753,AI,6.959655919637296
1201.4719,PL,7.321719423882807
1202.0535,IT,6.425198619323743
1612.09234,IT,6.275647507592474
1803.09882,CV,5.661361755246885
1809.08027,GT,7.163923592860699
1802.03450,IT,6.80262048930762
1302.0707,NI,4.957976623394659
1805.08206,LG,3.3407381248916703
1806.01949,CE,4.300203701173733
1803.04940,DS,6.055942531867831
1705.07874,AI,3.9058029008905453
1201.1530,DS,5.953622580132938
1906.05264,LG,4.448715808386304
1410.5665,IT,4.577675015340876
1707.06492,MA,5.0796827742289015
1812.06087,SD,5.7159507539320655
1710.06158,DL,3.391521710419311
cs0608091,DB,6.345601476059698
1806.09174,LG,2.4526277123680296
1401.4205,CL,4.1973584184465444
1502.05472,IR,5.30464514500692
cs0110032,DB,5.29645791021634
0901.0121,DM,7.9666959821276295
1603.04178,RO,5.937047132157098
1803.03057,SI,6.351025569185123
1802.08204,SI,4.562251199789097
0906.3394,NI,6.346240785571729
1806.10062,IT,3.2241888842523254
1506.06444,DS,6.4942836224373455
1701.02708,DM,4.867370543945345
1011.5962,CV,5.106908349527036
1305.4048,CE,7.322940121610038
1506.06796,NE,6.254229062391542
1810.03238,NI,6.292578348316712
1511.03753,CV,4.93043535445535
cs0605097,CR,6.232733364993756
1201.5689,IT,9.33233595684167
0710.0410,CE,4.534774788722604
1902.00647,CR,6.523886723354506
1607.05836,CV,5.255840430405631
1506.08269,IT,6.462000036284913
1707.07721,IT,4.67293242227264
1903.05379,LG,4.311421763362049
1309.5594,CV,6.256155389016688
1209.5212,IT,6.21416202310623
1612.07119,CV,4.657652194961785
1506.07046,GT,4.967186764108383
1510.08829,NE,4.831905128483821
1507.06944,LO,6.747452987493761
1706.03702,CV,3.92755808143608
1506.04863,LO,3.2995723621395405
1511.04986,NE,4.198955198384482
1610.08222,AI,6.824545301228398
1512.06389,DS,5.578504491808469
1211.3929,DM,5.936924220590784
1907.05274,LG,5.924310803332812
1802.07253,SY,6.133356874224726
1105.4582,CL,5.809866542735485
math0404325,IT,6.626387612613028
1801.06450,NI,5.8259478308798975
1611.07954,CL,6.16678976884187
0911.2325,CC,6.818306272680733
1711.11414,DM,6.137561466351088
1401.5742,IT,4.204992796704747
1309.1089,CC,5.955862202020495
1901.04106,IT,6.115459677635967
1809.02790,CL,3.8529338950164234
1501.00841,CL,5.064361190976681
1802.05159,LO,4.754301085601859
0910.5260,NA,6.022501511597186
1812.00079,IT,9.092555194037184
1903.03522,IT,5.536842105969272
0901.0643,IT,7.59913341581626
1808.03197,GT,4.901282880236502
1305.4447,SC,4.869543785790488
1405.4699,DC,4.290215979161683
1907.00235,LG,3.7713044641689755
1902.02546,SD,8.119781538964613
1804.01588,DS,6.958560816794733
1811.10115,IT,5.362815861519113
1902.08830,CL,4.532963784037457
1902.07402,CV,4.112594296885632
0905.1990,IT,6.4445053735486155
1906.10197,LG,4.950270282289242
1804.00954,SE,5.893379541527046
1510.08106,SI,4.416475763404009
1904.11720,DC,6.650982689863593
1203.3724,LO,5.848048545651312
1410.5850,NE,3.808988697594434
1009.2282,NI,6.073096017853397
1710.04133,CY,3.40961281326141
1907.03491,CL,4.221675624174099
1712.08878,RO,5.6406180008511715
1703.04140,LG,3.4036644764505946
1310.2997,LG,4.358435803639985
1609.08264,AI,5.561111495978302
1309.5009,CC,6.077061911031404
1407.1267,CV,6.491907094495468
1802.05233,CY,4.609596770134006
1609.08768,DM,6.476173767168529
1601.00129,NA,6.068572141700804
1810.00838,RO,4.6328794822855865
1801.08439,IR,5.704989059395681
1603.05709,CR,7.074359149158023
1804.00047,CL,6.27803765397681
1603.08124,CV,7.171431710785335
cs9904002,DB,5.203943531282761
1507.05154,SY,5.9978106559170525
1812.02250,IT,4.937378796433291
1411.6452,LO,7.857916463914558
1803.03845,NI,5.529318487343418
1803.02517,LG,4.679067143101823
1905.00773,LG,4.32780513119074
1703.09042,IT,7.174131906370381
1112.2723,IT,5.722203525978936
0708.0648,IT,6.278120067248549
1305.6292,IT,3.996642909986904
0905.2249,CG,4.121813617030711
1905.10742,CV,4.489535105570032
1901.02968,CV,4.694327982995623
1512.06050,SY,3.6378532072486838
1003.0431,LO,4.441514208105817
1810.05814,AI,5.564708196565801
1111.0059,AI,6.022348068315633
1304.0062,IT,7.243684395366142
1906.05659,LG,6.025072838432081
1704.03095,PL,5.38037053393426
1505.02534,IT,6.7942231962900905
1109.1041,IT,7.626440241120162
1811.05056,LO,6.050939101227269
1410.6717,SI,5.078294467959763
1508.02407,IT,6.974017744016875
1511.08854,CC,8.004862890356224
1906.06438,CL,5.731871642891204
1106.5694,MS,3.8060854494255447
1305.7111,LG,4.709837784047619
1711.00575,CV,5.318593511838735
1512.07634,IT,5.297506032637061
0906.2824,AI,3.522619945917596
1201.0940,DS,5.763824140258262
1712.02036,CV,6.553305645466817
1004.0402,IT,7.99065257986933
1903.01021,LG,6.656065502008164
1805.05448,DS,7.582338549057997
1608.00611,CV,4.836442901637191
1707.06750,CV,5.6617283652207355
1602.07593,GT,4.9121749457460115
1406.1875,IR,4.046106825719273
1410.2847,DS,7.499133416034514
cs0011044,LG,4.09477774471518
1208.1350,OH,6.91483574491399
1812.01640,LG,4.565257001189195
1107.4162,AI,7.886090642504345
1704.05135,LG,7.097094792396735
1811.12766,CV,3.421859226813903
1802.09121,NE,6.542479681613153
1101.4275,DM,7.284536940597864
1308.3923,LO,7.2562579820930555
1806.11402,RO,6.499242811603
1903.00182,SY,4.720457480508071
1606.05929,NE,3.7636910624250994
1902.00022,IT,5.546081277949259
1702.07274,LG,5.621505688176621
1210.5594,IT,5.48274921585008
1603.08578,IT,5.618072933045886
1306.6259,SI,5.490156106780377
1710.08798,CV,3.619656505636141
1305.4548,SY,3.6962741303878475
1103.1544,SI,7.393379626558299
1606.04333,CV,4.084242212713277
0904.4358,SY,5.481535438625618
1712.01695,NE,10.290393181364792
1409.5515,SY,4.502030590844985
1508.02598,DS,4.799573128171862
1906.09785,RO,4.029184681264053
1502.01761,CV,5.368355631530546
1609.05199,NI,7.159159998553647
1906.09812,IT,6.618977286554192
1212.5711,CV,4.123125145252899
1710.06194,CG,5.055514619031494
1809.03008,CR,4.3111972600201485
1803.05289,CR,5.885138274789175
1707.06903,LG,4.7771039577940275
1711.01468,AI,4.290472189490735
0910.5744,DS,5.7123152039811815
1611.06216,AI,7.853069148629175
1906.07882,LG,5.22170909741436
1812.04238,CL,4.3010840879370145
1707.09119,CV,5.108638404102519
cs0505018,AI,4.15811186314685
1701.08835,CV,3.7162410567896536
1905.04392,CV,5.659016567007582
1611.06670,LG,3.967889836727093
1707.02038,LG,4.610505161499575
1106.5174,GT,3.5292897353445967
1312.7352,DL,3.8066214850355933
cs0511074,IT,3.506429772173069
1802.08595,IT,4.2959480968300845
1407.2736,LG,3.455373715884326
1104.0148,SI,5.0304503450102
1708.05038,CV,3.60531004292011
1810.08303,LG,4.129275773178078
1002.4885,NI,5.01582562029659
1902.10236,CL,5.802585581647329
nlin0611044,MA,4.711503842466553
1806.02281,AI,3.945865586507896
1407.1944,IT,6.151425625078354
1907.02758,NA,5.14912321235469
1210.3371,DS,6.481893179440562
cs9809061,CC,4.965327025102351
1802.10515,LG,5.61920638853816
1802.08941,IT,7.337892430651351
1508.07053,HC,5.736049360130722
1312.0788,CV,6.331946813903991
1301.1748,SY,6.20177284380858
1806.01571,MM,5.41934408895065
1503.06361,IT,4.3028105301944
1406.4399,NI,5.560489649756565
1812.00789,SI,4.176834873204957
1907.07148,LG,4.987223465527583
1612.04028,SD,5.982692530325547
1303.2013,AI,3.382461792130086
1708.02557,IT,5.760381424220056
1511.04285,RO,6.376026410334601
1409.0166,LO,6.702624712556142
1905.04732,IT,7.4377438551106625
1506.06158,CL,6.677405418997962
1901.10028,IT,8.60389977287786
1905.09483,RO,6.376019861157897
1106.3791,IT,6.301002999364687
1706.01417,AI,5.635459770758102
cs0610026,GT,7.663127739757803
1706.08101,CR,5.210769865248361
1801.07362,CG,6.096266785506116
1404.4181,IT,5.743904950963311
0906.0550,IT,6.958330512125713
1903.05176,LG,5.253645812902945
1412.4863,LG,6.425314828820651
1210.6110,SE,6.1173132380157424
1303.3793,DM,4.022025424792698
1311.0293,CC,6.433570587863824
1702.03444,PF,6.846775801973348
1802.08288,CR,4.992673968964605
1105.3538,NE,6.916637008194442
1511.06341,CL,4.183960374231223
1806.06545,LG,5.234621733175678
0704.0954,LG,5.921300548862755
1111.3670,DS,3.8782500255521493
1703.02117,LO,7.634355842209603
1504.06093,CY,5.1106663136675134
1702.04938,CL,5.215349496070981
1109.1421,PF,6.9784455159331475
cs0511008,PF,6.006302704854617
1112.5116,NE,3.0854385625943
1503.00806,LO,3.800312494068309
1409.2100,IT,8.139300445322547
1806.05522,IR,5.782897475527718
1901.06742,IT,5.368747483812742
1403.6807,SY,5.830281089056327
1905.09335,LG,5.167724271160726
1703.04416,CV,6.16177679879876
1311.4243,CR,6.504102772546623
1508.03856,LG,6.340049954851453
1804.00810,AI,5.769861845823949
1904.07734,AI,4.192298826836761
1310.0054,IT,7.674176035846703
1610.06357,IT,7.020929381973055
1604.07476,CG,8.110320367332394
1512.08652,IT,7.105958047634421
1305.4584,PL,6.6167375580589445
1501.03755,CV,6.368846680144754
1707.04131,CR,4.234127619593502
1207.2092,IT,6.843468673356165
1605.06844,IT,7.0984155694112125
0912.2523,DM,5.495054615052983
1401.3995,IT,7.008007274121618
1712.08883,AI,4.797079795161273
1507.05348,CV,3.4763559155510073
1504.05811,RO,4.896447038274444
1709.05751,DS,1.5195988907926774
1808.08252,RO,7.500465417543344
1612.03542,SY,4.181209349366088
1903.04159,SE,4.0675198366217025
1404.3577,DS,6.295565800414291
1204.2401,SY,6.125828998925286
0804.0924,LG,4.755885777925297
1403.7322,IT,7.363186172200367
1311.3731,SC,5.663443461130447
1806.09170,CV,3.9394872949204696
1509.00164,LO,7.448034025777056
1806.11544,LG,2.393396727624359
1810.00485,RO,5.860532026824275
1709.04395,LG,6.010437948010658
1507.08364,IT,4.725373061845051
1507.00644,CG,5.684045136779828
1712.03371,DS,6.205635042311194
0708.0712,GR,4.7051011681764
1610.00982,IT,4.678566430127726
1701.04525,CR,7.146916320604848
1703.02698,CR,5.553927547363371
1310.4761,NI,6.295528947643398
1901.07711,CV,4.051103037887454
1810.04553,CC,6.644068543185696
1207.4096,SY,7.054749514529004
1803.08647,LG,6.343982596019111
1803.10689,SY,6.459590176609142
1505.02075,LO,7.645070792014542
1811.09863,LG,3.7016326429218047
cs0606090,IT,5.918710767055834
1404.6891,IT,7.615249230327782
1705.02338,ET,6.720213135399058
1907.02602,SY,6.092428878896369
1703.09041,DM,7.398261953630815
1903.03337,DC,5.795531128654373
1209.2308,CG,7.050034368015919
1204.4497,SI,6.613106418177318
1611.05072,ET,6.868313166482067
1407.2697,LG,4.692058058658464
0709.4118,LO,7.309772182523247
1605.01778,AI,5.101165612730436
1703.03048,DS,6.240013397803239
1004.1672,DS,5.580577751321022
cs0603009,IT,5.746596375710321
1203.5683,SY,5.225237341427981
1609.08433,SD,6.23070554297021
1109.5153,DC,6.557490449884676
1210.5987,SI,4.433947213048471
1412.0100,LG,4.596736016146733
1507.03673,LO,4.05529877312097
1505.04677,AI,4.279300263068773
1803.08763,CV,4.975071961237166
cs0308012,CC,5.925732526763895
0907.2039,SE,5.847134841150147
1401.1479,GT,8.420470278212603
1511.05547,NE,5.71762460608011
cs0209018,CC,7.389083369522761
1902.07613,CL,5.400510659555955
1004.4668,LG,3.270447689440604
1807.00502,CV,3.803663961086082
1703.08683,LO,5.147012409570958
quant-ph0305100,CC,5.442798263113271
1304.6663,LG,5.4186780293733925
1409.3870,CL,4.558907935905373
1810.09630,CV,6.578824445047355
1706.03842,RO,4.696459043749359
1508.01774,SD,5.301244425138401
1107.3421,CG,3.949252066178697
1007.4471,IT,5.423524613469007
1703.06914,CY,3.021811349289564
0706.0014,SC,5.465376829661465
1409.2612,LO,7.084399310945279
1310.2435,IT,5.232254429317878
1801.03429,CE,7.7053442920484265
1607.07043,CV,5.560428624171138
0809.0124,LG,6.078814928559942
1103.0171,IT,6.780967371748216
1403.3336,PL,8.531977780980638
1303.2580,CC,5.830512740920767
1905.00453,IR,6.7852070198402386
1503.05430,CV,5.807019695558127
1808.08493,LG,6.822851664987708
0911.4732,DS,6.685846003178237
1805.10712,SI,5.320698513397982
1803.10172,DS,5.549177618932654
1007.4663,DM,5.82565420841097
1803.09483,DS,5.792737809755726
1305.0534,GT,5.079761040249449
1702.02372,IT,8.809440853539213
1602.08802,NE,6.589876371606881
1605.02060,CV,4.642872271725752
1012.0230,CG,5.7783395813846035
1405.2496,CV,4.82464950167781
1509.08309,IT,3.7023629425848528
1012.5804,LO,7.990625944720851
0911.5300,IT,6.7807218791011366
1011.0506,IR,5.305267504981237
1403.1923,OH,4.828724686818748
1611.07625,LO,4.190033391828572
1705.05688,DB,4.12901608010415
1512.07849,DM,9.181285418233333
1610.03955,HC,4.763064311951565
1905.07655,SY,4.691421329808308
1109.1366,CE,6.9566542132050255
1710.08628,CR,5.348454202218375
1611.06591,IT,7.577837116574957
1509.00764,DS,6.881461383052617
cs0209023,DC,6.7961442398577825
1906.00839,CL,4.526268583353403
q-bio0409022,DC,5.337875430913726
1606.00819,CL,5.928144654917279
1806.08117,CE,3.443019396214257
1707.08898,IT,5.477910185762693
1410.3302,DM,7.445316167563296
1301.2860,IT,7.340863836407891
1709.02969,IT,6.4797862846507295
1306.3558,DB,3.6838208438224
1208.3855,CE,5.946426399968379
0901.4814,CR,6.677720279179225
1510.01972,RO,4.440714678055721
1812.00903,IT,4.952159870846815
cs9912007,CL,5.8081693062010356
1607.06232,HC,3.685706162641059
