N,dist
1,0.6857142857142857
1,0.7714285714285715
1,0.6857142857142857
1,0.7142857142857143
1,0.6
1,0.7142857142857143
1,0.6285714285714286
1,0.7428571428571429
1,0.8571428571428571
1,0.7714285714285715
1,0.7714285714285715
1,0.7428571428571429
1,0.7428571428571429
1,0.8285714285714286
1,0.7714285714285715
1,0.7142857142857143
1,0.9142857142857143
1,0.8
1,0.9142857142857143
1,0.7714285714285715
1,0.8571428571428571
1,0.7714285714285715
1,0.8285714285714286
1,0.8
1,0.8285714285714286
1,0.8285714285714286
1,0.8285714285714286
1,0.8571428571428571
1,0.7714285714285715
1,0.6571428571428571
1,0.9428571428571428
1,0.9142857142857143
1,0.8285714285714286
1,0.8285714285714286
1,0.8571428571428571
1,0.8285714285714286
1,0.8571428571428571
1,0.8285714285714286
1,0.7428571428571429
1,0.7142857142857143
1,0.7428571428571429
1,0.8571428571428571
1,0.7714285714285715
1,0.8571428571428571
1,0.9142857142857143
1,0.8857142857142857
1,0.7142857142857143
1,0.9142857142857143
1,0.7142857142857143
1,0.8285714285714286
1,0.8571428571428571
1,0.8285714285714286
1,0.6857142857142857
1,0.7714285714285715
1,0.8857142857142857
1,0.7428571428571429
1,0.8571428571428571
1,0.7714285714285715
1,0.6857142857142857
1,0.7142857142857143
1,0.8571428571428571
1,0.8571428571428571
1,0.8571428571428571
1,0.8285714285714286
1,0.8857142857142857
1,0.8571428571428571
1,0.9428571428571428
1,0.8857142857142857
1,0.9142857142857143
1,0.8
1,0.7714285714285715
1,0.9142857142857143
1,0.8857142857142857
1,0.6857142857142857
1,0.9142857142857143
1,0.6857142857142857
1,0.7714285714285715
1,0.8
1,0.9142857142857143
1,0.8571428571428571
1,0.9142857142857143
1,0.8
1,0.8285714285714286
1,0.7714285714285715
1,0.7714285714285715
1,0.8571428571428571
1,0.7714285714285715
1,0.6857142857142857
1,0.8285714285714286
1,0.8285714285714286
1,0.6571428571428571
1,0.9428571428571428
1,0.8857142857142857
1,0.8
1,0.8571428571428571
1,0.8
1,0.8
1,0.7428571428571429
1,0.9142857142857143
1,0.7428571428571429
1,0.8285714285714286
1,0.8
1,0.6571428571428571
1,0.9142857142857143
1,0.7428571428571429
1,0.8
1,0.9142857142857143
1,0.8285714285714286
1,0.9142857142857143
1,0.8571428571428571
1,0.8285714285714286
1,0.8
1,0.6285714285714286
1,0.8
1,0.7714285714285715
1,0.8571428571428571
1,0.7428571428571429
1,0.7428571428571429
1,0.7714285714285715
1,0.5714285714285714
1,0.9428571428571428
1,0.6857142857142857
1,0.8285714285714286
1,0.7428571428571429
1,0.9142857142857143
1,0.8857142857142857
1,0.8
1,0.8857142857142857
1,0.8857142857142857
1,0.7714285714285715
1,0.8
1,0.7714285714285715
1,0.7714285714285715
1,0.8285714285714286
1,0.8571428571428571
1,0.6
1,0.8
1,0.6857142857142857
1,0.7142857142857143
1,0.8285714285714286
1,0.7142857142857143
1,0.7714285714285715
1,0.8571428571428571
1,0.7428571428571429
1,0.8285714285714286
1,0.6857142857142857
1,0.9428571428571428
1,0.7428571428571429
1,0.8285714285714286
1,0.8285714285714286
1,0.6571428571428571
1,0.8571428571428571
1,0.8
1,0.7428571428571429
1,0.8571428571428571
1,0.6857142857142857
1,0.7714285714285715
1,0.9428571428571428
1,0.8571428571428571
1,0.8571428571428571
1,0.8285714285714286
1,0.8571428571428571
1,0.8
1,0.8
1,0.9428571428571428
1,0.8285714285714286
1,0.8571428571428571
1,0.6
1,0.8
1,0.8285714285714286
1,0.8285714285714286
1,0.8571428571428571
1,0.8285714285714286
1,0.8571428571428571
1,0.7142857142857143
1,0.9142857142857143
1,0.8
1,0.6
1,0.8857142857142857
1,0.8285714285714286
1,0.7714285714285715
1,0.9142857142857143
1,0.8571428571428571
1,0.7428571428571429
1,0.9142857142857143
1,0.7428571428571429
1,0.7714285714285715
1,0.8
1,0.8
1,0.8
1,0.7428571428571429
1,0.7714285714285715
1,0.8571428571428571
1,0.8
1,0.7428571428571429
1,0.8857142857142857
1,0.8
1,0.8571428571428571
1,0.7714285714285715
1,0.7142857142857143
1,0.8857142857142857
1,0.8857142857142857
1,0.7714285714285715
1,0.8571428571428571
1,0.7142857142857143
1,0.8
1,0.8285714285714286
1,0.8285714285714286
1,0.8857142857142857
1,0.8571428571428571
1,0.7714285714285715
1,0.7428571428571429
1,0.8571428571428571
1,0.8
1,0.8285714285714286
1,0.8
1,0.9142857142857143
1,0.8571428571428571
1,0.7714285714285715
1,0.8285714285714286
1,0.6857142857142857
1,0.8
1,0.7714285714285715
1,0.7428571428571429
1,0.8285714285714286
1,0.8
1,0.8
1,0.7714285714285715
1,0.8857142857142857
1,0.7142857142857143
1,0.8285714285714286
1,0.8857142857142857
1,0.6285714285714286
1,0.6857142857142857
1,0.7714285714285715
1,0.7714285714285715
1,0.5428571428571428
1,0.8571428571428571
1,0.8857142857142857
1,0.8
1,0.0
1,0.8571428571428571
1,0.8571428571428571
1,0.8285714285714286
1,0.8857142857142857
1,0.8
1,0.8
1,0.8
1,0.8285714285714286
1,0.7142857142857143
1,0.8
1,0.8
1,0.7142857142857143
1,0.8285714285714286
1,0.8285714285714286
1,0.8
1,0.8571428571428571
1,0.8285714285714286
1,0.8857142857142857
1,0.7714285714285715
1,0.8
1,0.7142857142857143
1,0.8
1,0.7142857142857143
1,0.7714285714285715
1,0.7428571428571429
1,0.8
1,0.8
1,0.7714285714285715
1,0.8571428571428571
1,0.8285714285714286
1,0.8285714285714286
1,0.8
1,0.7714285714285715
1,0.8857142857142857
1,0.8285714285714286
1,0.8571428571428571
1,0.8285714285714286
1,0.6857142857142857
1,0.7428571428571429
1,0.8857142857142857
1,0.8285714285714286
1,0.6285714285714286
1,0.7428571428571429
1,0.6285714285714286
1,0.7428571428571429
1,0.6571428571428571
1,0.8
1,0.7714285714285715
1,0.7714285714285715
1,0.7428571428571429
1,0.8571428571428571
1,0.7428571428571429
1,0.7428571428571429
1,0.8571428571428571
1,0.8285714285714286
1,0.8285714285714286
1,0.6571428571428571
1,0.8857142857142857
1,0.8
1,0.8571428571428571
1,0.7428571428571429
1,0.8571428571428571
1,0.8
1,0.5714285714285714
1,0.8285714285714286
1,0.7142857142857143
1,0.7714285714285715
1,0.8857142857142857
1,0.8571428571428571
1,0.7428571428571429
1,0.8
1,0.8857142857142857
1,0.7714285714285715
1,0.7428571428571429
1,0.7428571428571429
1,0.7428571428571429
1,0.8571428571428571
1,0.7142857142857143
1,0.8571428571428571
1,0.9714285714285714
1,0.7714285714285715
1,0.6571428571428571
1,0.7714285714285715
1,0.8285714285714286
1,0.8
1,0.8857142857142857
1,0.7714285714285715
1,0.7714285714285715
1,0.8571428571428571
1,0.8857142857142857
1,0.9142857142857143
1,0.8
1,0.6571428571428571
1,0.9428571428571428
1,0.8571428571428571
1,0.8
1,0.8
1,0.8857142857142857
1,0.7714285714285715
1,0.8285714285714286
1,0.6857142857142857
1,0.8285714285714286
1,0.8285714285714286
1,0.7714285714285715
1,0.7714285714285715
1,0.6857142857142857
1,0.8
1,0.8
1,0.8857142857142857
1,0.7714285714285715
1,0.8857142857142857
1,0.8571428571428571
1,0.7714285714285715
1,0.9142857142857143
1,0.7714285714285715
1,0.7714285714285715
1,0.8
1,0.8
1,0.7714285714285715
1,0.8285714285714286
1,0.7428571428571429
1,0.7714285714285715
1,0.8285714285714286
1,0.9428571428571428
1,0.6571428571428571
1,0.8571428571428571
1,0.9428571428571428
1,0.8857142857142857
1,0.7142857142857143
1,0.7714285714285715
1,0.8
1,0.8857142857142857
1,0.8285714285714286
1,0.6571428571428571
1,0.9142857142857143
1,0.8571428571428571
1,0.9428571428571428
1,0.8285714285714286
1,0.6285714285714286
1,0.8285714285714286
1,0.8571428571428571
1,0.8285714285714286
1,0.7142857142857143
1,0.8
1,0.8285714285714286
1,0.7714285714285715
1,0.8285714285714286
1,0.7714285714285715
1,0.6571428571428571
1,0.8285714285714286
1,0.7428571428571429
1,0.7714285714285715
1,0.8
1,0.8285714285714286
1,0.8
1,0.8857142857142857
1,0.7714285714285715
1,0.0
1,0.8285714285714286
1,0.6571428571428571
1,0.8857142857142857
1,0.9714285714285714
1,0.8285714285714286
1,0.7142857142857143
1,0.8857142857142857
1,0.7142857142857143
1,0.7714285714285715
1,0.8571428571428571
1,0.8857142857142857
1,0.6571428571428571
1,0.8571428571428571
1,0.8857142857142857
1,0.8
1,0.6857142857142857
1,0.8
1,0.8571428571428571
1,0.9142857142857143
1,0.7428571428571429
1,0.8285714285714286
1,0.8
1,0.8857142857142857
1,0.7142857142857143
1,0.8
1,0.7142857142857143
1,0.8285714285714286
1,0.8285714285714286
1,0.8571428571428571
1,0.7428571428571429
1,0.8857142857142857
1,0.7428571428571429
1,0.8
1,0.7142857142857143
1,0.8571428571428571
1,0.8
1,0.8285714285714286
1,0.7714285714285715
1,0.8857142857142857
1,0.7714285714285715
1,0.8285714285714286
1,0.7714285714285715
1,0.7714285714285715
1,0.8
1,0.6571428571428571
2,0.6857142857142857
2,0.7142857142857143
2,0.7428571428571429
2,0.7142857142857143
2,0.7714285714285715
2,0.7142857142857143
2,0.8
2,0.5142857142857142
2,0.6285714285714286
2,0.45714285714285713
2,0.5142857142857142
2,0.8285714285714286
2,0.7428571428571429
2,0.6285714285714286
2,0.6285714285714286
2,0.7428571428571429
2,0.6
2,0.8571428571428571
2,0.5714285714285714
2,0.8285714285714286
2,0.7142857142857143
2,0.6285714285714286
2,0.6285714285714286
2,0.6
2,0.6857142857142857
2,0.7714285714285715
2,0.6
2,0.7142857142857143
2,0.6285714285714286
2,0.6
2,0.7714285714285715
2,0.6
2,0.6857142857142857
2,0.8857142857142857
2,0.8857142857142857
2,0.6285714285714286
2,0.8
2,0.8
2,0.7714285714285715
2,0.6285714285714286
2,0.6857142857142857
2,0.6857142857142857
2,0.7714285714285715
2,0.5714285714285714
2,0.5714285714285714
2,0.6571428571428571
2,0.7142857142857143
2,0.7714285714285715
2,0.5428571428571428
2,0.7142857142857143
2,0.6857142857142857
2,0.7714285714285715
2,0.5428571428571428
2,0.5714285714285714
2,0.7142857142857143
2,0.8285714285714286
2,0.6857142857142857
2,0.7714285714285715
2,0.6857142857142857
2,0.8
2,0.8
2,0.6
2,0.8571428571428571
2,0.6285714285714286
2,0.8571428571428571
2,0.7714285714285715
2,0.6285714285714286
2,0.7428571428571429
2,0.8
2,0.7142857142857143
2,0.6571428571428571
2,0.7714285714285715
2,0.7428571428571429
2,0.8
2,0.6857142857142857
2,0.7714285714285715
2,0.7714285714285715
2,0.7428571428571429
2,0.6857142857142857
2,0.5428571428571428
2,0.7142857142857143
2,0.6571428571428571
2,0.6285714285714286
2,0.7428571428571429
2,0.8
2,0.6857142857142857
2,0.6285714285714286
2,0.7714285714285715
2,0.8285714285714286
2,0.8285714285714286
2,0.7714285714285715
2,0.5428571428571428
2,0.7428571428571429
2,0.6285714285714286
2,0.7714285714285715
2,0.6
2,0.7428571428571429
2,0.8
2,0.5142857142857142
2,0.8
2,0.8571428571428571
2,0.6
2,0.5142857142857142
2,0.7428571428571429
2,0.8571428571428571
2,0.7428571428571429
2,0.6
2,0.6571428571428571
2,0.8857142857142857
2,0.8285714285714286
2,0.6857142857142857
2,0.7142857142857143
2,0.7714285714285715
2,0.6571428571428571
2,0.5428571428571428
2,0.6
2,0.8285714285714286
2,0.8857142857142857
2,0.8
2,0.6285714285714286
2,0.7142857142857143
2,0.7714285714285715
2,0.6857142857142857
2,0.7428571428571429
2,0.6285714285714286
2,0.7142857142857143
2,0.8
2,0.6857142857142857
2,0.6
2,0.5428571428571428
2,0.4857142857142857
2,0.7142857142857143
2,0.8
2,0.6857142857142857
2,0.7428571428571429
2,0.7142857142857143
2,0.8285714285714286
2,0.6285714285714286
2,0.7428571428571429
2,0.5142857142857142
2,0.7714285714285715
2,0.7142857142857143
2,0.7142857142857143
2,0.7142857142857143
2,0.7142857142857143
2,0.7142857142857143
2,0.7428571428571429
2,0.6571428571428571
2,0.8285714285714286
2,0.45714285714285713
2,0.9142857142857143
2,0.7428571428571429
2,0.6571428571428571
2,0.6857142857142857
2,0.8
2,0.6571428571428571
2,0.5714285714285714
2,0.6285714285714286
2,0.6
2,0.7428571428571429
2,0.6571428571428571
2,0.8571428571428571
2,0.8
2,0.7428571428571429
2,0.5714285714285714
2,0.8571428571428571
2,0.6571428571428571
2,0.6285714285714286
2,0.7428571428571429
2,0.9142857142857143
2,0.7428571428571429
2,0.4
2,0.8
2,0.7142857142857143
2,0.7714285714285715
2,0.6285714285714286
2,0.8
2,0.8
2,0.5428571428571428
2,0.6571428571428571
2,0.6857142857142857
2,0.7428571428571429
2,0.4857142857142857
2,0.6571428571428571
2,0.7714285714285715
2,0.7714285714285715
2,0.6
2,0.7142857142857143
2,0.7142857142857143
2,0.7714285714285715
2,0.4857142857142857
2,0.6857142857142857
2,0.6857142857142857
2,0.8
2,0.8
2,0.8285714285714286
2,0.6285714285714286
2,0.6571428571428571
2,0.6
2,0.8
2,0.6857142857142857
2,0.6285714285714286
2,0.8
2,0.7142857142857143
2,0.6571428571428571
2,0.8
2,0.7428571428571429
2,0.4857142857142857
2,0.5714285714285714
2,0.6285714285714286
2,0.6571428571428571
2,0.8
2,0.6571428571428571
2,0.6857142857142857
2,0.7714285714285715
2,0.6
2,0.6
2,0.6571428571428571
2,0.6285714285714286
2,0.5428571428571428
2,0.7714285714285715
2,0.6857142857142857
2,0.6571428571428571
2,0.7714285714285715
2,0.5428571428571428
2,0.8571428571428571
2,0.8
2,0.8
2,0.7714285714285715
2,0.7428571428571429
2,0.5714285714285714
2,0.8571428571428571
2,0.7714285714285715
2,0.6571428571428571
2,0.8285714285714286
2,0.6857142857142857
2,0.7428571428571429
2,0.7714285714285715
2,0.8
2,0.7714285714285715
2,0.7142857142857143
2,0.7142857142857143
2,0.7714285714285715
2,0.6571428571428571
2,0.6571428571428571
2,0.8285714285714286
2,0.9142857142857143
2,0.6285714285714286
2,0.7142857142857143
2,0.7142857142857143
2,0.7714285714285715
2,0.6285714285714286
2,0.6571428571428571
2,0.7142857142857143
2,0.6571428571428571
2,0.8285714285714286
2,0.5428571428571428
2,0.5714285714285714
2,0.8285714285714286
2,0.8
2,0.8285714285714286
2,0.7714285714285715
2,0.8
2,0.6857142857142857
2,0.7142857142857143
2,0.7714285714285715
2,0.6857142857142857
2,0.7142857142857143
2,0.5428571428571428
2,0.6571428571428571
2,0.7714285714285715
2,0.6
2,0.6571428571428571
2,0.5428571428571428
2,0.7142857142857143
2,0.6
2,0.7142857142857143
2,0.6571428571428571
2,0.7428571428571429
2,0.8
2,0.6857142857142857
2,0.6571428571428571
2,0.8571428571428571
2,0.8285714285714286
2,0.6857142857142857
2,0.7142857142857143
2,0.7142857142857143
2,0.8
2,0.6571428571428571
2,0.6285714285714286
2,0.8
2,0.8571428571428571
2,0.6571428571428571
2,0.5428571428571428
2,0.7428571428571429
2,0.6857142857142857
2,0.8
2,0.7714285714285715
2,0.4
2,0.7428571428571429
2,0.8857142857142857
2,0.7142857142857143
2,0.8
2,0.6285714285714286
2,0.7714285714285715
2,0.8
2,0.6285714285714286
2,0.7142857142857143
2,0.8
2,0.8
2,0.6285714285714286
2,0.8285714285714286
2,0.8
2,0.7142857142857143
2,0.5428571428571428
2,0.5142857142857142
2,0.45714285714285713
2,0.6285714285714286
2,0.8
2,0.7428571428571429
2,0.7142857142857143
2,0.8285714285714286
2,0.5714285714285714
2,0.8285714285714286
2,0.8
2,0.6857142857142857
2,0.7714285714285715
2,0.7714285714285715
2,0.6571428571428571
2,0.7428571428571429
2,0.4857142857142857
2,0.6571428571428571
2,0.6285714285714286
2,0.5428571428571428
2,0.7428571428571429
2,0.6857142857142857
2,0.6857142857142857
2,0.9428571428571428
2,0.7428571428571429
2,0.7428571428571429
2,0.5714285714285714
2,0.8
2,0.7714285714285715
2,0.7428571428571429
2,0.7428571428571429
2,0.6285714285714286
2,0.8571428571428571
2,0.8285714285714286
2,0.6285714285714286
2,0.4857142857142857
2,0.8285714285714286
2,0.6571428571428571
2,0.9142857142857143
2,0.8857142857142857
2,0.8571428571428571
2,0.7428571428571429
2,0.8285714285714286
2,0.6857142857142857
2,0.7428571428571429
2,0.7142857142857143
2,0.7428571428571429
2,0.6571428571428571
2,0.8285714285714286
2,0.6857142857142857
2,0.2857142857142857
2,0.6571428571428571
2,0.8
2,0.6285714285714286
2,0.45714285714285713
2,0.6
