pid,kld,category
cs0103012,1.16997707899224,Computation and Language
cs0103024,1.9904108814096755,Computational Geometry
cs0103006,1.8513996890850444,Sound
cs0103016,1.6922337831578005,Networking and Internet Architecture
cs0103001,1.7683705722213694,"Distributed, Parallel, and Cluster Computing"
cs0103019,1.486996082775122,Computer Science and Game Theory
cs0103014,2.544733986590855,Performance
cs0302020,1.1071608540084747,"Distributed, Parallel, and Cluster Computing"
cs0302004,2.711512243721718,Programming Languages
cs0302010,2.011081664476092,Cryptography and Security
cs0302035,2.5929836968664217,"Computational Engineering, Finance, and Science"
cs0302003,2.2124382175859014,Computational Complexity
cs0302002,0.4220945006389373,Neural and Evolutionary Computation
cs0302002,1.7266335407459148,Neural and Evolutionary Computation
cs0302034,1.7200925021320574,"Computational Engineering, Finance, and Science"
cs0302026,0.34249973103437004,Mathematical Software
nlin0303021,0.45467841718588686,Computational Complexity
cs0303032,1.912784521168938,Neural and Evolutionary Computation
cs0303027,2.1778161400095346,Software Engineering
math0303254,2.295738011539331,Information Theory
cs0303016,1.7178054459404628,"Distributed, Parallel, and Cluster Computing"
cs0303005,0.9137100385210836,"Distributed, Parallel, and Cluster Computing"
cs0303009,1.3195678677168863,Artificial Intelligence
cond-mat0303089,1.6437744112877803,"Computational Engineering, Finance, and Science"
cond-mat0401191,1.9903241385878692,Computer Science and Game Theory
cs0401020,0.4561536663290591,Neural and Evolutionary Computation
cs0401021,1.301205004752827,Programming Languages
cs0401011,1.2803584903840581,Data Structures and Algorithms
cond-mat0403341,0.7890144386801824,"Distributed, Parallel, and Cluster Computing"
cond-mat0403725,1.008405269613795,Computational Complexity
cs0403044,1.4406356046235844,Logic in Computer Science
cs0403013,1.0815883781179705,Operating Systems
quant-ph0403056,2.012120729197181,Computational Complexity
cs0403014,1.6539367030970316,Databases
q-bio0403011,1.2027986265173995,Neural and Evolutionary Computation
cs0403009,1.032237752614098,Artificial Intelligence
cs0403003,0.9568045724233728,Neural and Evolutionary Computation
cs0403034,0.7800919802674325,Programming Languages
cs0403011,1.0980073410296003,Programming Languages
quant-ph0403069,0.7005925683047117,Cryptography and Security
cs0403032,0.4214932914587576,Artificial Intelligence
quant-ph0403076,0.9010826434696498,Cryptography and Security
cs0403012,2.526745902657835,Multiagent Systems
cs0411050,0.6056934041772998,"Distributed, Parallel, and Cluster Computing"
cs0411070,1.1988681012182016,Networking and Internet Architecture
cs0411003,1.250055193925074,Information Theory
cs0411046,0.8467751560936403,"Distributed, Parallel, and Cluster Computing"
cs0411007,1.9054092406138008,Computational Complexity
cs0411081,0.20491728076156185,Networking and Internet Architecture
cs0411096,1.209196337942986,Software Engineering
cond-mat0411079,1.0950027664758013,Computational Complexity
quant-ph0411051,0.7198335349101397,Computational Complexity
cs0411051,0.40392775974309014,Networking and Internet Architecture
cs0411078,2.2808959142747476,Digital Libraries
cs0411089,0.005536311202038345,Networking and Internet Architecture
cs0411026,1.0903571683988595,Information Retrieval
cs0411066,1.5551685067457144,Cryptography and Security
cs0411095,3.1215952807451206,"Distributed, Parallel, and Cluster Computing"
cs0411075,1.0197039787131692,Hardware Architecture
hep-ph0411100,0.7911717253133174,Mathematical Software
cs0411013,1.6926332553254584,Networking and Internet Architecture
cs0411090,1.1107652225984774,Networking and Internet Architecture
cs0411010,0.8986883785042644,Cryptography and Security
math0411138,1.8910560138363737,Discrete Mathematics
nlin0411066,1.2824706393936072,Artificial Intelligence
cs0411006,0.5154867439483132,Information Theory
cs0411072,0.9760854087920711,Artificial Intelligence
cs0411077,1.9463562387573587,Digital Libraries
cs0411077,1.00742780377325,Digital Libraries
cs0411037,1.3071797302172108,Computational Complexity
cond-mat0504025,1.7115850059838844,"Computational Engineering, Finance, and Science"
cs0504063,2.2857476378423556,Machine Learning
quant-ph0504012,1.0277410556873556,Computational Complexity
cs0504072,1.219395807129568,Artificial Intelligence
physics0504185,0.9925292914642047,Databases
cs0504093,0.3317308901861405,Cryptography and Security
cs0504036,0.5293236583488484,Information Retrieval
astro-ph0504006,0.8698268922827872,"Computational Engineering, Finance, and Science"
nlin0504059,3.048203930285232,Cryptography and Security
math-ph0504048,0.6607854613665017,Symbolic Computation
physics0504026,1.4301030370545866,Computers and Society
cs0504035,0.47132822186780743,Neural and Evolutionary Computation
cs0504012,1.226365954301539,Cryptography and Security
quant-ph0504007,0.7182493828002754,Logic in Computer Science
cs0504002,0.7929810073916098,Networking and Internet Architecture
cs0504019,0.34384784209537134,Cryptography and Security
cs0511080,1.0632290129201851,Networking and Internet Architecture
cs0511095,1.0674988958257747,Information Theory
cs0511086,1.542622918801959,Information Theory
quant-ph0511025,1.5522432583392678,Computational Complexity
cs0511102,0.8657179476179105,Networking and Internet Architecture
nlin0511018,1.9365318586606015,Computational Complexity
cs0511066,1.3342136508770008,Symbolic Computation
quant-ph0511013,1.519678584660959,Computational Complexity
cs0511076,2.167023692440694,Computation and Language
cs0511092,1.7171624031020796,Programming Languages
cs0511094,0.49073687002040417,"Distributed, Parallel, and Cluster Computing"
cs0511060,0.44351677024568725,Information Theory
cs0511012,0.9709327719582446,Networking and Internet Architecture
quant-ph0511200,0.617452637234177,Computational Complexity
cs0511055,0.4793547897650815,Logic in Computer Science
cs0511023,3.0151952770243953,Logic in Computer Science
physics0511201,0.7540254445139062,Computer Science and Game Theory
cs0511042,0.4376767063859942,Artificial Intelligence
quant-ph0511272,0.6975915250867272,Computational Complexity
cs0511025,0.8093982942063463,Logic in Computer Science
cs0511025,0.8225225562063134,Logic in Computer Science
cs0511093,1.1183932860157577,Computer Science and Game Theory
cs0511061,1.386743749523361,Logic in Computer Science
cs0511044,4.499242814143535,Data Structures and Algorithms
cs0511084,2.105695041463983,Data Structures and Algorithms
nlin0511061,1.2796681428207344,Discrete Mathematics
cs0511043,1.7191053298717827,Cryptography and Security
math0511343,0.9454146433621791,Discrete Mathematics
cs0511091,1.355047837933604,Artificial Intelligence
cs0605110,2.222467588721597,Digital Libraries
cs0605015,1.9695674403094992,Computers and Society
cs0605105,1.6773677823337891,Information Theory
cs0605052,0.8622721370736913,Networking and Internet Architecture
cs0605070,2.4660633970379227,Robotics
cs0605106,0.7068121077117134,Logic in Computer Science
cs0605129,2.7226577545126642,Information Theory
cs0605126,1.6958444836953919,Data Structures and Algorithms
cs0605085,1.0672370537627338,Logic in Computer Science
q-bio0605020,0.691729998290143,Neural and Evolutionary Computation
cs0605080,1.9237074855291432,Networking and Internet Architecture
quant-ph0605150,1.0181487932492856,Cryptography and Security
astro-ph0605514,1.4664472710823055,Numerical Analysis
nucl-th0605001,0.4502340326083738,Numerical Analysis
cs0605051,1.280249413780708,Information Theory
cs0605097,1.3042946785238252,Cryptography and Security
cs0605107,0.6700915889350967,Logic in Computer Science
cs0605030,0.9580516942017318,Networking and Internet Architecture
cs0605124,1.3705271530882093,Databases
quant-ph0605182,1.2339395110786786,Cryptography and Security
cs0605113,2.2199011093038004,Digital Libraries
cs0605081,1.069687172399058,Mathematical Software
cs0605039,2.189162858981835,Hardware Architecture
cond-mat0605190,1.4379581502825527,Data Structures and Algorithms
cs0605096,3.2231994748156616,"Distributed, Parallel, and Cluster Computing"
cs0605139,1.6953376006677865,Cryptography and Security
0808.4079,1.6447832925497015,Computer Science and Game Theory
0912.1588,2.0944058737598428,Multiagent Systems
1011.0492,1.4804632227170629,"Computational Engineering, Finance, and Science"
0904.2060,1.1453648428858703,Computer Science and Game Theory
1111.5417,0.5131646330746261,Social and Information Networks
0912.1457,1.7263103987855297,Discrete Mathematics
0904.2051,1.8972704337046264,Information Theory
1506.01153,1.5458626849902513,Robotics
0912.1523,1.114068256565121,Computational Complexity
0911.1647,1.3928339564012169,Human-Computer Interaction
1011.0488,1.9073357606750796,"Computational Engineering, Finance, and Science"
1207.3438,0.3365074558131617,Machine Learning
1011.0496,1.5306816528010772,"Computational Engineering, Finance, and Science"
1207.3370,0.900359176729904,Computer Vision and Pattern Recognition
0904.2028,2.2075455006185547,Networking and Internet Architecture
1111.6201,1.4569531070929778,Machine Learning
1111.6793,1.851865498438561,Software Engineering
0708.3477,0.6507275751993697,Logic in Computer Science
0911.1619,0.9412014990368085,Computer Science and Game Theory
1005.2882,0.9501450870404147,Software Engineering
0707.3170,0.8365193850985623,Logic in Computer Science
0707.3231,1.4892680572143109,Discrete Mathematics
0707.3248,1.9560937816451,Information Theory
1011.0490,1.2078869254341709,"Computational Engineering, Finance, and Science"
1111.6082,0.1588444444526059,Machine Learning
0707.3175,1.2941083098070238,Information Theory
1001.2734,1.5911719379948916,Computational Geometry
1506.01085,1.9327556389810052,Robotics
1506.01780,1.0160387315392996,Robotics
0905.2990,1.1234438447873378,Information Retrieval
0911.1582,1.2216961595316806,Artificial Intelligence
1505.06845,0.38171935995130735,Robotics
0808.3990,2.0330966482635735,Networking and Internet Architecture
0912.1452,1.6266050457130579,Discrete Mathematics
1005.1934,0.847199857833328,Databases
0912.1534,1.832578118933961,Neural and Evolutionary Computation
1005.1953,1.1550092542419597,Cryptography and Security
1011.0506,1.4913183087749806,Information Retrieval
1411.6837,0.7072127289405628,Robotics
1108.4080,0.570853713807858,Neural and Evolutionary Computation
1411.1086,0.766441207457703,Robotics
0911.0874,1.0910433724578534,Information Theory
1108.4559,0.880800001557303,Machine Learning
1411.3794,0.6898767360451686,Robotics
0710.3185,0.7897743493875746,Artificial Intelligence
0808.2083,1.5836322420552122,Databases
1412.0630,0.5454164204708832,Robotics
1412.0630,0.8698254353450939,Robotics
1108.5002,1.15372651773528,Artificial Intelligence
0804.1928,0.9148773692957435,Computers and Society
1108.4115,0.9993749345313059,Systems and Control
0804.2095,1.3324617799895317,Logic in Computer Science
0804.2095,1.8363705855740027,Logic in Computer Science
1001.5076,1.5615135215674838,Data Structures and Algorithms
0808.2089,0.6352721983492167,Information Theory
1108.4083,0.9861561017161067,Neural and Evolutionary Computation
1108.3716,1.0809824179523755,Emerging Technologies
1411.3111,1.4975570114958565,Robotics
1512.04891,0.8712155932585179,Robotics
1001.1414,2.090630911520064,Computer Science and Game Theory
1010.4934,2.7948835812878947,Computers and Society
1410.8292,1.0297176870456228,Robotics
0804.4628,0.640588422220318,Cryptography and Security
1108.5295,0.8611151024061697,Software Engineering
1108.4182,1.0097845042982398,Emerging Technologies
0808.1802,1.5421117287014554,"Distributed, Parallel, and Cluster Computing"
1010.4891,0.6399659755493807,Software Engineering
0806.1372,0.8456947980891429,Information Theory
1001.5134,1.3005287132835686,"Distributed, Parallel, and Cluster Computing"
1108.5140,0.28863444101870095,Systems and Control
1211.4206,0.954728556880061,Multimedia
0804.2057,0.616971163195045,Information Retrieval
1410.5200,0.41905261272317984,Robotics
1108.4770,1.2945480376503078,Software Engineering
1108.4982,0.45535109366146737,Systems and Control
1512.06922,2.268995483724068,Robotics
1108.4585,0.4779376897104403,Social and Information Networks
1004.5262,1.5072352735908008,Neural and Evolutionary Computation
1108.5185,0.9210141366576874,Software Engineering
1011.3315,0.6478919562961392,Neural and Evolutionary Computation
1108.4048,0.8291922947307755,Systems and Control
0808.1928,0.8692081885447592,Computational Complexity
1108.4386,2.831745417767422,Neural and Evolutionary Computation
1411.0802,0.41235238878357217,Robotics
1108.4531,0.3461554672389779,Neural and Evolutionary Computation
1411.1108,1.3120054033153383,Robotics
0706.3565,4.565682382291525,Data Structures and Algorithms
1108.4114,1.0008122570824136,Systems and Control
0806.1361,0.6307075912042902,Software Engineering
0903.3524,1.9366623719989517,Computational Geometry
1206.0555,0.939662251998745,Robotics
1009.4330,1.2492566514712575,"Distributed, Parallel, and Cluster Computing"
0911.4498,1.5373729666698424,Numerical Analysis
0909.4766,1.8409302151240756,Computational Complexity
1102.4666,1.6441323600850004,"Distributed, Parallel, and Cluster Computing"
1204.1757,1.043884573780223,Robotics
1003.3649,1.8749443929154617,Discrete Mathematics
0803.3838,0.5446094416777622,Neural and Evolutionary Computation
1102.4293,1.5683672033229616,"Computational Engineering, Finance, and Science"
1306.1669,0.9457398193130435,Computer Vision and Pattern Recognition
1204.5580,1.1191771445019214,Robotics
1005.5513,3.8660264904655026,Data Structures and Algorithms
1405.4054,2.159613786697444,Computer Vision and Pattern Recognition
1102.4326,1.4521691076777603,Cryptography and Security
0909.4607,1.1981585446044638,Computational Complexity
1009.4260,1.4956798625092278,Logic in Computer Science
1003.4042,0.921399533674146,"Computational Engineering, Finance, and Science"
0910.5215,0.8176020923694588,Networking and Internet Architecture
1205.1988,0.5893729841491456,Robotics
1204.2637,0.6488256196339508,Robotics
1204.0280,0.6247880379543821,Robotics
1204.0280,1.2298886593299467,Robotics
