pid,kld,category
nlin0103057,1.7401596713036003,Computational Complexity
cs0103021,1.682362709916711,Computational Complexity
cs0103020,0.1823095762807933,Artificial Intelligence
cs0103024,0.527736546328656,Computational Geometry
cs0103018,1.4529899880609867,Data Structures and Algorithms
cs0103006,0.9698421657545152,Sound
cs0103016,1.5500674950209943,Networking and Internet Architecture
cs0103026,2.248630859655673,Computation and Language
cs0103001,1.9620435353248726,"Distributed, Parallel, and Cluster Computing"
cs0103019,0.5266606403238484,Computer Science and Game Theory
cs0103014,0.6849200855027076,Performance
cs0302020,1.4660398227156695,"Distributed, Parallel, and Cluster Computing"
cond-mat0302536,0.23117439423911046,Computational Complexity
cs0302004,1.2524815111957817,Programming Languages
cs0302010,1.971527609201687,Cryptography and Security
cs0302035,0.9079139333424315,"Computational Engineering, Finance, and Science"
cs0302003,1.0396114262443148,Computational Complexity
cs0302002,1.7371900877895805,Neural and Evolutionary Computation
cs0302034,0.46031010901654723,"Computational Engineering, Finance, and Science"
cs0302031,0.6054714435500734,Computational Geometry
cs0302027,1.122631137684255,Computational Geometry
math0302315,0.6547013764053626,Data Structures and Algorithms
cs0302026,0.8461805776157779,Mathematical Software
math0302303,1.2080472776776823,Discrete Mathematics
quant-ph0302079,0.7054671428319608,Computational Complexity
nlin0303021,0.9001659331610258,Computational Complexity
cs0303032,1.2794499176301246,Neural and Evolutionary Computation
cs0303010,0.7251008806689688,"Distributed, Parallel, and Cluster Computing"
cs0303027,0.9560245634528388,Software Engineering
math0303254,1.102285953273914,Information Theory
nlin0303016,1.4853909902594644,Computational Complexity
cs0303016,0.3952247951948457,"Distributed, Parallel, and Cluster Computing"
cs0303022,0.07820464817144994,Data Structures and Algorithms
cs0303004,0.663315244932553,Numerical Analysis
cs0303009,0.9785034330228578,Artificial Intelligence
math0303386,0.15247560592998477,Computational Complexity
cs0303021,1.4869789501137438,Logic in Computer Science
cond-mat0303089,0.5825563387096842,"Computational Engineering, Finance, and Science"
cs0401023,0.7542224413173881,Graphics
cs0401008,0.9802003707632065,Mathematical Software
cs0401015,0.11867431170680842,Databases
cs0401030,0.8298384076124745,Cryptography and Security
cs0401022,0.48625289107499003,Programming Languages
