pid,kld,category
nlin0103057,3.4821297088951693,Computational Complexity
cs0103020,0.3710003133982681,Artificial Intelligence
cs0103026,1.40669299585871,Computation and Language
cs0303010,1.7799633893618572,"Distributed, Parallel, and Cluster Computing"
cond-mat0303089,0.9493035794045227,"Computational Engineering, Finance, and Science"
cs0401015,0.7635995129651998,Databases
cs0401028,1.1575146513953198,Digital Libraries
cs0401010,2.7968895910124205,Networking and Internet Architecture
cond-mat0401229,1.2628233655540269,"Distributed, Parallel, and Cluster Computing"
cond-mat0403341,0.2142868954137417,"Distributed, Parallel, and Cluster Computing"
cs0403003,0.30412212101923575,Neural and Evolutionary Computation
cs0411003,1.7702943418618702,Information Theory
cs0411096,0.8788627767028786,Software Engineering
cond-mat0411079,0.7429612837665086,Computational Complexity
cs0411052,1.9591952322902477,Neural and Evolutionary Computation
nlin0411066,0.3908579630811383,Artificial Intelligence
cs0411072,1.1470097706855071,Artificial Intelligence
cs0504063,0.5565148862297935,Machine Learning
physics0504185,0.7393408024491916,Databases
cs0504081,2.3837998233581255,Robotics
quant-ph0511025,1.5616496028871725,Computational Complexity
nlin0511018,0.4689609766253192,Computational Complexity
q-bio0511045,0.5656984430223801,"Distributed, Parallel, and Cluster Computing"
cs0511063,1.1565789120923717,Cryptography and Security
cs0511094,1.70414383240979,"Distributed, Parallel, and Cluster Computing"
cs0511002,1.5974748027259476,Information Retrieval
q-bio0605020,0.7052372429975876,Neural and Evolutionary Computation
astro-ph0605514,1.9538142329247576,Numerical Analysis
nucl-th0605001,0.5245655266846287,Numerical Analysis
cs0605039,1.057637972071737,Hardware Architecture
1111.5417,0.25896970968315197,Social and Information Networks
1207.3510,1.275093921854543,Computer Vision and Pattern Recognition
1506.01153,1.0024350489197045,Robotics
1111.5534,0.2719926214001903,Social and Information Networks
1207.3370,0.3510616806728818,Computer Vision and Pattern Recognition
0911.1619,0.7738852136013229,Computer Science and Game Theory
0808.3990,1.8737933893219378,Networking and Internet Architecture
1308.5275,1.9458305444544866,Machine Learning
0708.2843,0.42881701961785773,Cryptography and Security
0710.3185,0.6880553757598231,Artificial Intelligence
1411.4045,1.032163983689045,Robotics
1412.0630,1.4632151692918354,Robotics
1108.4361,0.1315180639532671,Computers and Society
1108.4770,0.6447221148713709,Software Engineering
1108.4531,0.3237611690862793,Neural and Evolutionary Computation
1108.5355,0.6020888909555958,Social and Information Networks
1108.4956,0.2974246082963,Emerging Technologies
1001.1269,1.0029935133114458,Computational Geometry
0803.3838,0.5995953909001127,Neural and Evolutionary Computation
1102.4293,0.9826425262286478,"Computational Engineering, Finance, and Science"
1405.4054,1.347427158147849,Computer Vision and Pattern Recognition
0704.2511,0.8066198919707659,Information Theory
