pid,kld,category
nlin0103057,2.4055197685430665,Computational Complexity
cs0103021,1.097640071745006,Computational Complexity
cs0103020,0.3372829581040877,Artificial Intelligence
cs0103024,0.3584087605018873,Computational Geometry
cs0103018,0.5991294171871745,Data Structures and Algorithms
cs0103006,1.9666937987401802,Sound
cs0103016,1.5976598174952912,Networking and Internet Architecture
cs0103026,3.6519458582930353,Computation and Language
cs0103001,1.9913427335623635,"Distributed, Parallel, and Cluster Computing"
cs0103019,1.0464558820436363,Computer Science and Game Theory
cs0103014,0.5182213172893324,Performance
cs0302020,0.7221653402157893,"Distributed, Parallel, and Cluster Computing"
cond-mat0302536,0.3834407609501202,Computational Complexity
cs0302004,1.7868543270491244,Programming Languages
cs0302010,2.9863930186920813,Cryptography and Security
cs0302035,0.6025293791801888,"Computational Engineering, Finance, and Science"
cs0302003,1.0562805350208162,Computational Complexity
cs0302002,0.9773308269602317,Neural and Evolutionary Computation
cs0302034,0.4636465717917686,"Computational Engineering, Finance, and Science"
cs0302031,0.59303862767277,Computational Geometry
cs0302027,1.3276836140237884,Computational Geometry
math0302315,0.8691794121930883,Data Structures and Algorithms
cs0302026,1.3163090619022804,Mathematical Software
math0302303,1.4195256053054663,Discrete Mathematics
quant-ph0302079,0.4006008044053257,Computational Complexity
nlin0303021,0.5062081915006799,Computational Complexity
cs0303032,1.1064572320196326,Neural and Evolutionary Computation
cs0303010,0.494133308076272,"Distributed, Parallel, and Cluster Computing"
cs0303027,1.2084138611889224,Software Engineering
math0303254,1.7611554760972035,Information Theory
nlin0303016,1.2580758528666791,Computational Complexity
cs0303016,0.42336135171916933,"Distributed, Parallel, and Cluster Computing"
cs0303022,0.255253590029634,Data Structures and Algorithms
cs0303004,0.9340356406370927,Numerical Analysis
cs0303009,0.9622019425661476,Artificial Intelligence
math0303386,0.20671213629042207,Computational Complexity
cs0303021,1.7106456036897644,Logic in Computer Science
cond-mat0303089,0.4486166704420594,"Computational Engineering, Finance, and Science"
cs0401023,1.9684797774616114,Graphics
cs0401008,1.2239477360542415,Mathematical Software
cs0401015,0.4051226934702606,Databases
cs0401030,0.86138490951098,Cryptography and Security
cs0401022,0.541205538515193,Programming Languages
cs0401006,1.8857892770032647,"Distributed, Parallel, and Cluster Computing"
cond-mat0401191,1.5793495891807057,Computer Science and Game Theory
cs0401028,1.510558440427067,Digital Libraries
cs0401010,2.313365926994535,Networking and Internet Architecture
cond-mat0401229,0.6395781648802562,"Distributed, Parallel, and Cluster Computing"
cs0401020,0.8243346517211811,Neural and Evolutionary Computation
cs0401021,0.7928207325361517,Programming Languages
cs0401011,1.0397083337293034,Data Structures and Algorithms
cond-mat0403341,0.3589880908472988,"Distributed, Parallel, and Cluster Computing"
cond-mat0403725,1.9995221605214604,Computational Complexity
cs0403037,0.7729815614400755,Data Structures and Algorithms
cs0403044,1.000358499154171,Logic in Computer Science
cs0403013,1.7927511464087653,Operating Systems
quant-ph0403056,1.7622900399427706,Computational Complexity
cs0403014,1.5941547234116455,Databases
cs0403009,0.870147226908923,Artificial Intelligence
cs0403024,0.12486529297705151,Computer Science and Game Theory
cs0403003,0.9781052384589254,Neural and Evolutionary Computation
cs0403034,1.253980758675433,Programming Languages
math0403017,0.9958705049055161,Discrete Mathematics
cs0403011,1.0377561685322962,Programming Languages
quant-ph0403069,0.21824267067124944,Cryptography and Security
cs0403032,0.9537829688476388,Artificial Intelligence
quant-ph0403076,1.1428686653948512,Cryptography and Security
cs0403012,0.7783814772901234,Multiagent Systems
cs0411050,0.9437405216550068,"Distributed, Parallel, and Cluster Computing"
math0411356,0.9298380788942142,Discrete Mathematics
cs0411070,0.827652457585709,Networking and Internet Architecture
cs0411003,1.2713395655547735,Information Theory
cs0411046,1.2903270698188654,"Distributed, Parallel, and Cluster Computing"
cs0411007,0.7962637501636459,Computational Complexity
cs0411081,0.29409972149654323,Networking and Internet Architecture
cond-mat0411079,1.1672238839743725,Computational Complexity
quant-ph0411051,0.5786800127345227,Computational Complexity
cs0411051,1.5833336712607093,Networking and Internet Architecture
cs0411063,1.4973096557797971,Symbolic Computation
math0411644,1.2187125863596602,Cryptography and Security
math0411145,0.3222046448624488,Discrete Mathematics
cs0411078,1.1590762606176046,Digital Libraries
cs0411052,0.9683768263960943,Neural and Evolutionary Computation
math0411056,0.23784304193520844,Symbolic Computation
cs0411089,0.05819756747796287,Networking and Internet Architecture
cs0411026,1.0556265028165615,Information Retrieval
cs0411076,0.9956560596896731,Computational Complexity
cs0411066,0.15324091460788358,Cryptography and Security
cs0411095,1.7634321591730613,"Distributed, Parallel, and Cluster Computing"
math0411107,0.7213671826988314,Computational Complexity
cs0411075,1.2143420580491655,Hardware Architecture
hep-ph0411100,1.0836914508236657,Mathematical Software
cs0411013,0.4654207177793673,Networking and Internet Architecture
cs0411090,0.735629470092211,Networking and Internet Architecture
cs0411010,0.885799766811723,Cryptography and Security
math0411138,1.721468798047226,Discrete Mathematics
nlin0411066,0.8350112145914759,Artificial Intelligence
cs0411006,0.5006194626658834,Information Theory
cs0411072,1.6973469019573302,Artificial Intelligence
cs0411077,1.5714182917938653,Digital Libraries
cs0411037,1.781541211655051,Computational Complexity
cond-mat0504025,0.4111026322653364,"Computational Engineering, Finance, and Science"
cs0504063,1.8928790666259343,Machine Learning
cs0504082,0.6266125595122773,Discrete Mathematics
cs0504088,3.3609785568301684,Computational Complexity
quant-ph0504012,3.5546251191948675,Computational Complexity
cs0504072,0.3353625853444076,Artificial Intelligence
cs0504022,0.524031969658008,Computation and Language
cs0504023,0.7177053942758286,Data Structures and Algorithms
cs0504051,0.7502469280860469,"Distributed, Parallel, and Cluster Computing"
cs0504093,0.36400878061637587,Cryptography and Security
cs0504079,1.2990523187833118,Information Theory
nlin0504059,2.1989229426759485,Cryptography and Security
cs0504048,0.1907837667577433,Computational Complexity
cs0504027,0.8066751864505838,Logic in Computer Science
cs0504081,1.881081350016005,Robotics
cs0504062,1.3447398692959331,Computational Complexity
math-ph0504048,0.514715474677823,Symbolic Computation
physics0504026,0.3103275276818076,Computers and Society
math0504378,0.7570922005983473,Computational Complexity
cs0504035,0.5352327582787713,Neural and Evolutionary Computation
