pid,kld,category
math0103109,1.0702386831984727,Information Theory
cs0103024,1.0597001651950735,Computational Geometry
cs0103019,1.1506662017052536,Computer Science and Game Theory
math0302043,2.0270046449174033,Information Theory
cs0302010,1.3339142385119862,Cryptography and Security
cs0302039,0.1894630651594871,Artificial Intelligence
cs0302031,0.6252513441877667,Computational Geometry
cs0302027,0.8108830005119407,Computational Geometry
cs0302027,1.1515658986526662,Computational Geometry
cs0302027,0.3487482866756105,Computational Geometry
nlin0303021,1.6683157039842968,Computational Complexity
cs0303024,1.770173245603347,Computer Vision and Pattern Recognition
cs0303033,1.1907700590254822,"Distributed, Parallel, and Cluster Computing"
cs0303032,0.5809963482653293,Neural and Evolutionary Computation
cs0303010,0.888325736124415,"Distributed, Parallel, and Cluster Computing"
math0303104,0.42672866591565584,Information Theory
cs0303016,1.383348799461233,"Distributed, Parallel, and Cluster Computing"
cs0303004,1.549135999193423,Numerical Analysis
cs0303009,0.9429235556852545,Artificial Intelligence
cs0303021,1.7617357694094304,Logic in Computer Science
cs0401030,0.2704759771012204,Cryptography and Security
cs0401022,1.6631514408430523,Programming Languages
cs0401021,0.8154712513790288,Programming Languages
cs0403016,0.8251962501614071,Programming Languages
cs0403014,0.9446660259800246,Databases
cs0403043,1.2236967832314798,Cryptography and Security
cs0403002,0.017744981573172693,Artificial Intelligence
cs0403011,0.9420276324788869,Programming Languages
quant-ph0403140,0.5276348232792198,Computational Complexity
cs0403032,0.031163997731596064,Artificial Intelligence
cs0403039,0.49940168379112965,Computation and Language
cs0403039,3.832907810597915,Computation and Language
cs0411064,2.0012565981433514,Data Structures and Algorithms
cs0411003,1.0619789543202163,Information Theory
quant-ph0411051,0.7627044470594264,Computational Complexity
cs0411031,2.0854161686418027,Logic in Computer Science
cs0411031,0.8928530283252969,Logic in Computer Science
cs0411095,0.7004175413029641,"Distributed, Parallel, and Cluster Computing"
cs0411093,1.0937836896854216,Data Structures and Algorithms
math0411138,2.2545846998032912,Discrete Mathematics
quant-ph0411140,1.1785967490422007,Machine Learning
cs0411014,1.436342371894792,Information Theory
math0411378,1.240885071796983,Computational Complexity
cs0411037,0.2919249462490626,Computational Complexity
cs0504050,0.16322630450857756,Logic in Computer Science
cs0504011,0.560029832959446,Information Theory
cs0504045,3.399661889095511,Cryptography and Security
cs0504022,0.2079833337949231,Computation and Language
cs0504036,0.09713668416447976,Information Retrieval
cs0504079,0.8489113512435147,Information Theory
cs0504030,1.1948340449710129,Information Theory
cs0504027,1.5671526292417548,Logic in Computer Science
cs0504099,0.09705170250966808,Information Theory
cs0504085,0.2922918196023313,Information Theory
cs0504062,2.125916042311428,Computational Complexity
cs0504047,1.8465938452717456,Information Theory
cs0504001,0.4197921453572587,Machine Learning
math0504378,0.7172603325239819,Computational Complexity
quant-ph0504007,1.4534543624881462,Logic in Computer Science
cs0504002,0.6152869692740184,Networking and Internet Architecture
cs0504049,0.47580430542896707,Information Theory
quant-ph0511025,0.555221440237894,Computational Complexity
cs0511008,0.28210282770350953,Performance
cs0511082,0.4803184303706705,Data Structures and Algorithms
quant-ph0511013,0.34656575866842054,Computational Complexity
cs0511026,1.4993927395356834,Information Theory
cs0511019,0.348813753084215,Information Theory
quant-ph0511200,1.8554637815804087,Computational Complexity
cs0511087,0.38899646329950716,Machine Learning
cs0511021,0.9771541776874673,Computer Science and Game Theory
cs0511096,2.515752797243449,Information Theory
cs0511044,0.9576764694969083,Data Structures and Algorithms
cs0511097,0.28253109074047705,Logic in Computer Science
quant-ph0511172,0.2719450843440421,Information Theory
math0511343,0.5062306375226111,Discrete Mathematics
cs0511050,0.30266167370952,Information Theory
cs0605132,1.3824810061203092,Computer Science and Game Theory
cs0605048,0.17352395825734582,Machine Learning
cs0605052,1.2955218440052259,Networking and Internet Architecture
cs0605108,1.209188834712664,Artificial Intelligence
cs0605050,0.2783555493821823,Computational Complexity
quant-ph0605150,1.380595496736639,Cryptography and Security
cs0605141,0.7863634411607157,"Distributed, Parallel, and Cluster Computing"
cs0605071,0.2142239214093272,Information Theory
cs0605010,0.17600743199966218,Information Theory
cs0605038,0.13367818402922524,Software Engineering
cs0605051,2.890468326523742,Information Theory
cs0605046,0.8955104369600801,Information Theory
cs0605107,1.7691803658817618,Logic in Computer Science
cs0605030,0.7471196548206817,Networking and Internet Architecture
cs0605076,1.436104755514039,Computation and Language
cs0605001,0.8137657719010067,Information Theory
cs0605008,0.5073539185290572,Logic in Computer Science
cs0605082,0.035093847311378504,Symbolic Computation
cs0605077,0.24994434409707836,Information Theory
cs0605096,0.18091365146509736,"Distributed, Parallel, and Cluster Computing"
cs0605139,0.16776992295372462,Cryptography and Security
0904.2060,1.1063860911433485,Computer Science and Game Theory
0904.2027,0.6039002875287784,Data Structures and Algorithms
1111.6453,1.038415162144835,Machine Learning
0912.1585,1.880319141290076,Cryptography and Security
1001.2763,0.21600890415940127,Computational Geometry
0911.1647,0.7331004827859999,Human-Computer Interaction
1011.0496,0.6539491329008066,"Computational Engineering, Finance, and Science"
1011.0472,0.7842446095450785,Machine Learning
1011.0498,1.0000730338413946,"Computational Engineering, Finance, and Science"
1001.2738,0.6536857184573605,Information Theory
1111.6201,1.1022586615456984,Machine Learning
0808.3881,0.8924821238076218,Discrete Mathematics
0905.2997,3.6120054398371084,Machine Learning
0905.2997,0.0748414127779678,Machine Learning
1111.7100,0.26411277678902223,Computational Geometry
0804.3817,0.12830695179253562,Machine Learning
0707.3231,0.3500879125503635,Discrete Mathematics
1002.0865,0.3080468279141828,"Distributed, Parallel, and Cluster Computing"
1211.7276,0.45535896706369944,Information Theory
1506.01085,0.9133529043886903,Robotics
1506.01780,0.9194357682277529,Robotics
0911.1582,1.6700861661968598,Artificial Intelligence
1111.7221,0.03469031052042404,Systems and Control
0912.1623,0.5423051014828373,Discrete Mathematics
0707.2926,1.6756193325836597,Information Theory
0912.1452,0.4221639923692631,Discrete Mathematics
1011.0506,1.4115698168457202,Information Retrieval
0911.0737,1.071481497010065,Information Theory
1211.4410,0.8085655265279313,Machine Learning
