pid,kld,category
math0103109,0.6841045520064164,Information Theory
cs0103024,1.1349372565149054,Computational Geometry
cs0103019,1.4102942561169822,Computer Science and Game Theory
math0302043,1.0661778777566466,Information Theory
cs0302010,1.522223008745448,Cryptography and Security
cs0302039,0.6101139764138499,Artificial Intelligence
cs0302031,1.0838759648143361,Computational Geometry
cs0302027,0.9009340151567208,Computational Geometry
cs0302027,0.9950897107366885,Computational Geometry
cs0302027,0.4757026086762908,Computational Geometry
nlin0303021,1.446316689878229,Computational Complexity
cs0303024,2.1871413613301804,Computer Vision and Pattern Recognition
cs0303033,2.123251639078817,"Distributed, Parallel, and Cluster Computing"
cs0303032,0.48985063025983167,Neural and Evolutionary Computation
cs0303010,1.5507813422108774,"Distributed, Parallel, and Cluster Computing"
math0303104,0.4053606733072471,Information Theory
cs0303016,1.4912156318475525,"Distributed, Parallel, and Cluster Computing"
cs0303004,2.3282397615103325,Numerical Analysis
cs0303009,0.8727422830974823,Artificial Intelligence
cs0303021,1.3190327592584428,Logic in Computer Science
cs0401030,0.2596673300025638,Cryptography and Security
cs0401022,0.9832867994611127,Programming Languages
cs0401021,0.8001306112961091,Programming Languages
cs0403016,1.908627158348373,Programming Languages
cs0403014,0.6239050037658342,Databases
cs0403043,0.6364765874419512,Cryptography and Security
cs0403002,0.06910104791016408,Artificial Intelligence
cs0403011,1.418263449448875,Programming Languages
quant-ph0403140,0.23478191487349437,Computational Complexity
cs0403032,0.2739473160039813,Artificial Intelligence
cs0403039,0.1613327932012519,Computation and Language
cs0403039,2.8389809504811656,Computation and Language
cs0411064,1.3891660002743198,Data Structures and Algorithms
cs0411003,0.5268707832855867,Information Theory
quant-ph0411051,2.5714525905485948,Computational Complexity
cs0411031,1.6675758509990308,Logic in Computer Science
cs0411031,1.0551798888026775,Logic in Computer Science
cs0411095,1.2961427241160692,"Distributed, Parallel, and Cluster Computing"
cs0411093,0.7974590329913702,Data Structures and Algorithms
math0411138,2.2758867835709404,Discrete Mathematics
quant-ph0411140,0.8419939751133713,Machine Learning
cs0411014,0.6614119319463881,Information Theory
math0411378,0.4328483392341614,Computational Complexity
cs0411037,0.4613330520852524,Computational Complexity
cs0504050,0.163331718666858,Logic in Computer Science
cs0504011,0.38955164234761847,Information Theory
cs0504045,2.0098589563048606,Cryptography and Security
cs0504022,0.2050286462947731,Computation and Language
cs0504036,0.281652884179516,Information Retrieval
cs0504079,0.5214461153064458,Information Theory
cs0504030,1.886209156814958,Information Theory
cs0504027,1.379344000932392,Logic in Computer Science
cs0504099,0.0999306280564862,Information Theory
cs0504085,0.608504892956313,Information Theory
cs0504062,2.273433205540785,Computational Complexity
cs0504047,1.9449698565974398,Information Theory
cs0504001,0.6143366446709834,Machine Learning
math0504378,1.2104527637590703,Computational Complexity
quant-ph0504007,1.7010485583783648,Logic in Computer Science
cs0504002,0.6469306244343148,Networking and Internet Architecture
cs0504049,0.30243770084085814,Information Theory
quant-ph0511025,0.3030032265373287,Computational Complexity
cs0511008,0.756770376922429,Performance
cs0511082,0.6879796837207603,Data Structures and Algorithms
quant-ph0511013,0.9691203216430468,Computational Complexity
cs0511026,1.1661205672832802,Information Theory
cs0511019,0.2665338486320641,Information Theory
quant-ph0511200,1.1237227783536883,Computational Complexity
cs0511087,0.3425658570400997,Machine Learning
cs0511021,1.6614451808116928,Computer Science and Game Theory
cs0511096,3.2951925717166684,Information Theory
cs0511044,1.270055480786534,Data Structures and Algorithms
cs0511097,0.09122195302487113,Logic in Computer Science
quant-ph0511172,0.22954903953666006,Information Theory
math0511343,0.5053111818169659,Discrete Mathematics
cs0511050,0.9110678985252171,Information Theory
cs0605132,0.2767897904483999,Computer Science and Game Theory
cs0605048,0.1257199958472006,Machine Learning
cs0605052,1.3490871291546858,Networking and Internet Architecture
cs0605108,1.355498893490888,Artificial Intelligence
cs0605050,0.5303162840043282,Computational Complexity
quant-ph0605150,1.1839471997046593,Cryptography and Security
cs0605141,0.4873117881883463,"Distributed, Parallel, and Cluster Computing"
cs0605071,0.16815107097938667,Information Theory
cs0605010,0.810696429974518,Information Theory
cs0605038,0.1394081518896132,Software Engineering
cs0605051,1.1113096852958186,Information Theory
cs0605046,0.4730978413134944,Information Theory
cs0605107,2.347169099640597,Logic in Computer Science
cs0605030,0.9396596246677347,Networking and Internet Architecture
cs0605076,0.3005457897349584,Computation and Language
cs0605001,0.3847461951814473,Information Theory
cs0605008,0.39359196003373037,Logic in Computer Science
cs0605082,0.06418267529801808,Symbolic Computation
cs0605077,0.5162285752652024,Information Theory
cs0605096,0.6345152876814322,"Distributed, Parallel, and Cluster Computing"
cs0605139,0.1580467032613843,Cryptography and Security
0904.2060,1.4377370920393056,Computer Science and Game Theory
0904.2027,1.033940079101669,Data Structures and Algorithms
1111.6453,0.6773830016917735,Machine Learning
0912.1585,1.09226549902745,Cryptography and Security
1001.2763,0.2608731411155819,Computational Geometry
0911.1647,0.5287405363812449,Human-Computer Interaction
